reE,real_denoT,imag_denoT
-17.399,1.2997420668147086,0.0
-17.398,1.3005518352325944,0.0
-17.397,1.301358591348563,0.0
-17.396,1.3021623362716155,0.0
-17.395,1.3029630711151672,0.0
-17.394,1.303760796997014,0.0
-17.393,1.3045555150393375,0.0
-17.392,1.3053472263687014,0.0
-17.391,1.3061359321160255,0.0
-17.39,1.3069216334165867,0.0
-17.389,1.3077043314100143,0.0
-17.388,1.3084840272402638,0.0
-17.387,1.3092607220556283,0.0
-17.386,1.3100344170087144,0.0
-17.385,1.3108051132564338,0.0
-17.384,1.3115728119600067,0.0
-17.383,1.312337514284938,0.0
-17.382,1.3130992214010078,0.0
-17.381,1.3138579344822827,0.0
-17.38,1.3146136547070797,0.0
-17.379,1.3153663832579716,0.0
-17.378,1.3161161213217794,0.0
-17.377,1.316862870089555,0.0
-17.376,1.3176066307565737,0.0
-17.375,1.3183474045223356,0.0
-17.374,1.3190851925905394,0.0
-17.373,1.3198199961690842,0.0
-17.372,1.3205518164700638,0.0
-17.371,1.3212806547097438,0.0
-17.37,1.322006512108562,0.0
-17.369,1.322729389891125,0.0
-17.368,1.3234492892861809,0.0
-17.367,1.324166211526627,0.0
-17.366,1.3248801578494982,0.0
-17.365,1.3255911294959462,0.0
-17.364,1.326299127711243,0.0
-17.363,1.3270041537447712,0.0
-17.362,1.3277062088500051,0.0
-17.361,1.3284052942845073,0.0
-17.36,1.32910141130993,0.0
-17.359,1.3297945611919824,0.0
-17.358,1.3304847452004487,0.0
-17.357,1.3311719646091569,0.0
-17.356,1.3318562206959794,0.0
-17.355,1.3325375147428304,0.0
-17.354,1.3332158480356433,0.0
-17.353,1.3338912218643673,0.0
-17.352,1.3345636375229681,0.0
-17.351,1.3352330963094017,0.0
-17.35,1.3358995995256162,0.0
-17.349,1.3365631484775449,0.0
-17.348,1.3372237444750905,0.0
-17.347,1.3378813888321153,0.0
-17.346,1.3385360828664452,0.0
-17.345,1.3391878278998446,0.0
-17.344,1.3398366252580127,0.0
-17.343,1.340482476270586,0.0
-17.342,1.3411253822711127,0.0
-17.341,1.3417653445970494,0.0
-17.34,1.3424023645897645,0.0
-17.339,1.3430364435945086,0.0
-17.338,1.343667582960417,0.0
-17.337,1.3442957840405079,0.0
-17.336,1.3449210481916585,0.0
-17.335,1.3455433767746041,0.0
-17.334,1.3461627711539341,0.0
-17.333,1.346779232698071,0.0
-17.332,1.3473927627792697,0.0
-17.331,1.348003362773615,0.0
-17.33,1.3486110340609971,0.0
-17.329,1.3492157780251106,0.0
-17.328,1.3498175960534569,0.0
-17.327,1.350416489537312,0.0
-17.326,1.3510124598717412,0.0
-17.325,1.3516055084555756,0.0
-17.324,1.3521956366914059,0.0
-17.323,1.3527828459855822,0.0
-17.322,1.353367137748193,0.0
-17.321,1.3539485133930638,0.0
-17.32,1.3545269743377515,0.0
-17.319,1.3551025220035273,0.0
-17.318,1.355675157815371,0.0
-17.317,1.356244883201972,0.0
-17.316,1.3568116995957027,0.0
-17.315,1.357375608432624,0.0
-17.314,1.3579366111524753,0.0
-17.313,1.3584947091986594,0.0
-17.312,1.359049904018237,0.0
-17.311,1.3596021970619248,0.0
-17.31,1.3601515897840741,0.0
-17.309,1.3606980836426723,0.0
-17.308,1.3612416800993334,0.0
-17.307,1.361782380619285,0.0
-17.306,1.362320186671362,0.0
-17.305,1.3628550997280022,0.0
-17.304,1.3633871212652315,0.0
-17.303,1.3639162527626545,0.0
-17.302,1.3644424957034582,0.0
-17.301,1.3649658515743874,0.0
-17.3,1.3654863218657485,0.0
-17.299,1.3660039080713955,0.0
-17.298,1.3665186116887214,0.0
-17.297,1.3670304342186512,0.0
-17.296,1.367539377165637,0.0
-17.295,1.3680454420376411,0.0
-17.294,1.3685486303461376,0.0
-17.293,1.369048943606095,0.0
-17.292,1.369546383335972,0.0
-17.291,1.3700409510577143,0.0
-17.29,1.3705326482967353,0.0
-17.289,1.3710214765819144,0.0
-17.288,1.3715074374455938,0.0
-17.287,1.3719905324235582,0.0
-17.286,1.3724707630550321,0.0
-17.285,1.372948130882679,0.0
-17.284,1.3734226374525802,0.0
-17.283,1.3738942843142332,0.0
-17.282,1.374363073020548,0.0
-17.281,1.3748290051278278,0.0
-17.28,1.3752920821957675,0.0
-17.279,1.3757523057874503,0.0
-17.278,1.3762096774693289,0.0
-17.277,1.3766641988112225,0.0
-17.276,1.3771158713863128,0.0
-17.275,1.3775646967711277,0.0
-17.274,1.3780106765455362,0.0
-17.273,1.3784538122927468,0.0
-17.272,1.3788941055992887,0.0
-17.271,1.379331558055009,0.0
-17.27,1.379766171253068,0.0
-17.269,1.380197946789924,0.0
-17.268,1.3806268862653275,0.0
-17.267,1.38105299128232,0.0
-17.266,1.3814762634472149,0.0
-17.265,1.3818967043695936,0.0
-17.264,1.3823143156623068,0.0
-17.263,1.3827290989414474,0.0
-17.262,1.383141055826362,0.0
-17.261,1.3835501879396306,0.0
-17.26,1.3839564969070586,0.0
-17.259,1.3843599843576821,0.0
-17.258,1.3847606519237403,0.0
-17.257,1.3851585012406806,0.0
-17.256,1.3855535339471508,0.0
-17.255,1.385945751684984,0.0
-17.254,1.3863351560991932,0.0
-17.253,1.3867217488379708,0.0
-17.252,1.3871055315526686,0.0
-17.251,1.3874865058977957,0.0
-17.25,1.3878646735310156,0.0
-17.249,1.388240036113129,0.0
-17.248,1.3886125953080692,0.0
-17.247,1.3889823527829006,0.0
-17.246,1.3893493102078018,0.0
-17.245,1.3897134692560587,0.0
-17.244,1.390074831604066,0.0
-17.243,1.3904333989313076,0.0
-17.242,1.3907891729203534,0.0
-17.241,1.3911421552568575,0.0
-17.24,1.3914923476295393,0.0
-17.239,1.3918397517301815,0.0
-17.238,1.3921843692536258,0.0
-17.237,1.3925262018977584,0.0
-17.236,1.3928652513635045,0.0
-17.235,1.3932015193548235,0.0
-17.234,1.3935350075786967,0.0
-17.233,1.3938657177451255,0.0
-17.232,1.3941936515671143,0.0
-17.231,1.3945188107606712,0.0
-17.23,1.3948411970448,0.0
-17.229,1.395160812141486,0.0
-17.228,1.3954776577756922,0.0
-17.227,1.3957917356753566,0.0
-17.226,1.3961030475713736,0.0
-17.225,1.3964115951975948,0.0
-17.224,1.39671738029082,0.0
-17.223,1.397020404590787,0.0
-17.222,1.3973206698401643,0.0
-17.221,1.3976181777845473,0.0
-17.22,1.397912930172446,0.0
-17.219,1.3982049287552782,0.0
-17.218,1.3984941752873654,0.0
-17.217,1.3987806715259221,0.0
-17.216,1.399064419231047,0.0
-17.215,1.3993454201657198,0.0
-17.214,1.3996236760957899,0.0
-17.213,1.399899188789969,0.0
-17.212,1.400171960019827,0.0
-17.211,1.4004419915597803,0.0
-17.21,1.400709285187085,0.0
-17.209,1.4009738426818346,0.0
-17.208,1.401235665826944,0.0
-17.207,1.401494756408147,0.0
-17.206,1.4017511162139908,0.0
-17.205,1.402004747035823,0.0
-17.204,1.402255650667787,0.0
-17.203,1.4025038289068168,0.0
-17.202,1.402749283552624,0.0
-17.201,1.4029920164076968,0.0
-17.2,1.403232029277288,0.0
-17.199,1.4034693239694058,0.0
-17.198,1.403703902294816,0.0
-17.197,1.403935766067022,0.0
-17.196,1.4041649171022654,0.0
-17.195,1.4043913572195188,0.0
-17.194,1.4046150882404735,0.0
-17.193,1.4048361119895354,0.0
-17.192,1.4050544302938186,0.0
-17.191,1.4052700449831352,0.0
-17.19,1.4054829578899892,0.0
-17.189,1.4056931708495704,0.0
-17.188,1.4059006856997458,0.0
-17.187,1.4061055042810504,0.0
-17.186,1.4063076284366856,0.0
-17.185,1.4065070600125047,0.0
-17.184,1.4067038008570107,0.0
-17.183,1.406897852821348,0.0
-17.182,1.4070892177592933,0.0
-17.181,1.4072778975272504,0.0
-17.18,1.407463893984243,0.0
-17.179,1.407647208991904,0.0
-17.178,1.4078278444144736,0.0
-17.177,1.408005802118788,0.0
-17.176,1.4081810839742739,0.0
-17.175,1.4083536918529398,0.0
-17.174,1.4085236276293727,0.0
-17.173,1.4086908931807256,0.0
-17.172,1.4088554903867125,0.0
-17.171,1.4090174211296043,0.0
-17.17,1.4091766872942166,0.0
-17.169,1.409333290767906,0.0
-17.168,1.4094872334405608,0.0
-17.167,1.4096385172045953,0.0
-17.166,1.4097871439549428,0.0
-17.165,1.4099331155890475,0.0
-17.164,1.4100764340068572,0.0
-17.163,1.410217101110819,0.0
-17.162,1.4103551188058665,0.0
-17.161,1.410490488999419,0.0
-17.16,1.410623213601371,0.0
-17.159,1.4107532945240857,0.0
-17.158,1.4108807336823868,0.0
-17.157,1.4110055329935551,0.0
-17.156,1.4111276943773179,0.0
-17.155,1.4112472197558414,0.0
-17.154,1.4113641110537292,0.0
-17.153,1.411478370198008,0.0
-17.152,1.4115899991181249,0.0
-17.151,1.411698999745941,0.0
-17.15,1.4118053740157221,0.0
-17.149,1.4119091238641317,0.0
-17.148,1.4120102512302268,0.0
-17.147,1.4121087580554477,0.0
-17.146,1.4122046462836133,0.0
-17.145,1.4122979178609119,0.0
-17.144,1.412388574735898,0.0
-17.143,1.4124766188594802,0.0
-17.142,1.4125620521849203,0.0
-17.141,1.4126448766678206,0.0
-17.14,1.412725094266121,0.0
-17.139,1.4128027069400901,0.0
-17.138,1.4128777166523194,0.0
-17.137,1.4129501253677161,0.0
-17.136,1.4130199350534958,0.0
-17.135,1.4130871476791753,0.0
-17.134,1.4131517652165684,0.0
-17.133,1.4132137896397752,0.0
-17.132,1.4132732229251777,0.0
-17.131,1.4133300670514326,0.0
-17.13,1.4133843239994652,0.0
-17.129,1.41343599575246,0.0
-17.128,1.413485084295857,0.0
-17.127,1.4135315916173434,0.0
-17.126,1.4135755197068458,0.0
-17.125,1.4136168705565264,0.0
-17.124,1.4136556461607732,0.0
-17.123,1.4136918485161953,0.0
-17.122,1.4137254796216148,0.0
-17.121,1.4137565414780608,0.0
-17.12,1.413785036088762,0.0
-17.119,1.4138109654591426,0.0
-17.118,1.4138343315968105,0.0
-17.117,1.4138551365115561,0.0
-17.116,1.4138733822153418,0.0
-17.115,1.413889070722297,0.0
-17.114,1.4139022040487108,0.0
-17.113,1.4139127842130264,0.0
-17.112,1.4139208132358325,0.0
-17.111,1.4139262931398588,0.0
-17.11,1.413929225949968,0.0
-17.109,1.4139296136931496,0.0
-17.108,1.4139274583985129,0.0
-17.107,1.4139227620972812,0.0
-17.106,1.4139155268227843,0.0
-17.105,1.4139057546104525,0.0
-17.104,1.4138934474978102,0.0
-17.103,1.4138786075244676,0.0
-17.102,1.4138612367321177,0.0
-17.101,1.4138413371645253,0.0
-17.1,1.4138189108675248,0.0
-17.099,1.413793959889009,0.0
-17.098,1.4137664862789274,0.0
-17.097,1.413736492089276,0.0
-17.096,1.413703979374093,0.0
-17.095,1.4136689501894506,0.0
-17.094,1.4136314065934505,0.0
-17.093,1.4135913506462146,0.0
-17.092,1.4135487844098815,0.0
-17.091,1.4135037099485985,0.0
-17.09,1.4134561293285144,0.0
-17.089,1.4134060446177759,0.0
-17.088,1.4133534578865168,0.0
-17.087,1.4132983712068556,0.0
-17.086,1.413240786652887,0.0
-17.085,1.413180706300676,0.0
-17.084,1.413118132228251,0.0
-17.083,1.413053066515598,0.0
-17.082,1.412985511244655,0.0
-17.081,1.4129154684993022,0.0
-17.08,1.4128429403653606,0.0
-17.079,1.4127679289305815,0.0
-17.078,1.412690436284642,0.0
-17.077,1.4126104645191386,0.0
-17.076,1.4125280157275797,0.0
-17.075,1.4124430920053817,0.0
-17.074,1.4123556954498597,0.0
-17.073,1.4122658281602227,0.0
-17.072,1.4121734922375677,0.0
-17.071,1.412078689784873,0.0
-17.07,1.4119814229069907,0.0
-17.069,1.4118816937106422,0.0
-17.068,1.4117795043044115,0.0
-17.067,1.411674856798737,0.0
-17.066,1.411567753305909,0.0
-17.065,1.4114581959400598,0.0
-17.064,1.411346186817159,0.0
-17.063,1.4112317280550077,0.0
-17.062,1.411114821773232,0.0
-17.061,1.4109954700932748,0.0
-17.06,1.4108736751383928,0.0
-17.059,1.410749439033649,0.0
-17.058,1.4106227639059052,0.0
-17.057,1.4104936518838174,0.0
-17.056,1.4103621050978292,0.0
-17.055,1.410228125680165,0.0
-17.054,1.4100917157648247,0.0
-17.053,1.4099528774875782,0.0
-17.052,1.4098116129859561,0.0
-17.051,1.4096679243992467,0.0
-17.05,1.4095218138684897,0.0
-17.049,1.4093732835364676,0.0
-17.048,1.4092223355477032,0.0
-17.047,1.40906897204845,0.0
-17.046,1.408913195186687,0.0
-17.045,1.4087550071121153,0.0
-17.044,1.4085944099761476,0.0
-17.043,1.4084314059319065,0.0
-17.042,1.4082659971342153,0.0
-17.041,1.4080981857395924,0.0
-17.04,1.4079279739062465,0.0
-17.039,1.4077553637940712,0.0
-17.038,1.4075803575646342,0.0
-17.037,1.4074029573811784,0.0
-17.036,1.407223165408611,0.0
-17.035,1.407040983813496,0.0
-17.034,1.406856414764055,0.0
-17.033,1.406669460430155,0.0
-17.032,1.4064801229833033,0.0
-17.031,1.4062884045966455,0.0
-17.03,1.4060943074449552,0.0
-17.029,1.4058978337046288,0.0
-17.028,1.4056989855536806,0.0
-17.027,1.4054977651717389,0.0
-17.026,1.4052941747400332,0.0
-17.025,1.405088216441397,0.0
-17.024,1.4048798924602561,0.0
-17.023,1.4046692049826226,0.0
-17.022,1.404456156196093,0.0
-17.021,1.4042407482898391,0.0
-17.02,1.404022983454602,0.0
-17.019,1.4038028638826874,0.0
-17.018,1.403580391767961,0.0
-17.017,1.403355569305838,0.0
-17.016,1.4031283986932839,0.0
-17.015,1.402898882128803,0.0
-17.014,1.4026670218124333,0.0
-17.013,1.4024328199457448,0.0
-17.012,1.4021962787318283,0.0
-17.011,1.4019574003752937,0.0
-17.01,1.401716187082263,0.0
-17.009,1.4014726410603604,0.0
-17.008,1.4012267645187149,0.0
-17.007,1.4009785596679474,0.0
-17.006,1.4007280287201667,0.0
-17.005,1.4004751738889656,0.0
-17.004,1.4002199973894136,0.0
-17.003,1.3999625014380492,0.0
-17.002,1.3997026882528798,0.0
-17.001,1.399440560053371,0.0
-17.0,1.39917611906044,0.0
-16.999,1.398909367496456,0.0
-16.998,1.398640307585228,0.0
-16.997,1.3983689415520022,0.0
-16.996,1.3980952716234567,0.0
-16.995,1.3978193000276946,0.0
-16.994,1.3975410289942376,0.0
-16.993,1.397260460754022,0.0
-16.992,1.3969775975393937,0.0
-16.991,1.396692441584098,0.0
-16.99,1.3964049951232806,0.0
-16.989,1.3961152603934772,0.0
-16.988,1.3958232396326071,0.0
-16.987,1.3955289350799718,0.0
-16.986,1.3952323489762484,0.0
-16.985,1.394933483563478,0.0
-16.984,1.3946323410850705,0.0
-16.983,1.3943289237857885,0.0
-16.982,1.3940232339117495,0.0
-16.981,1.3937152737104168,0.0
-16.98,1.3934050454305924,0.0
-16.979,1.393092551322416,0.0
-16.978,1.3927777936373564,0.0
-16.977,1.392460774628204,0.0
-16.976,1.3921414965490708,0.0
-16.975,1.391819961655381,0.0
-16.974,1.391496172203863,0.0
-16.973,1.3911701304525521,0.0
-16.972,1.3908418386607764,0.0
-16.971,1.390511299089154,0.0
-16.97,1.3901785139995924,0.0
-16.969,1.3898434856552755,0.0
-16.968,1.3895062163206613,0.0
-16.967,1.3891667082614785,0.0
-16.966,1.3888249637447185,0.0
-16.965,1.3884809850386295,0.0
-16.964,1.3881347744127126,0.0
-16.963,1.3877863341377181,0.0
-16.962,1.3874356664856322,0.0
-16.961,1.387082773729682,0.0
-16.96,1.3867276581443253,0.0
-16.959,1.3863703220052401,0.0
-16.958,1.3860107675893296,0.0
-16.957,1.3856489971747101,0.0
-16.956,1.385285013040702,0.0
-16.955,1.384918817467836,0.0
-16.954,1.3845504127378383,0.0
-16.953,1.3841798011336248,0.0
-16.952,1.383806984939304,0.0
-16.951,1.3834319664401615,0.0
-16.95,1.3830547479226627,0.0
-16.949,1.3826753316744442,0.0
-16.948,1.382293719984306,0.0
-16.947,1.3819099151422105,0.0
-16.946,1.3815239194392772,0.0
-16.945,1.38113573516777,0.0
-16.944,1.3807453646211028,0.0
-16.943,1.3803528100938278,0.0
-16.942,1.379958073881628,0.0
-16.941,1.379561158281318,0.0
-16.94,1.3791620655908374,0.0
-16.939,1.378760798109238,0.0
-16.938,1.3783573581366895,0.0
-16.937,1.3779517479744694,0.0
-16.936,1.377543969924953,0.0
-16.935,1.3771340262916174,0.0
-16.934,1.37672191937903,0.0
-16.933,1.376307651492843,0.0
-16.932,1.3758912249397917,0.0
-16.931,1.375472642027689,0.0
-16.93,1.3750519050654146,0.0
-16.929,1.3746290163629178,0.0
-16.928,1.3742039782312079,0.0
-16.927,1.3737767929823457,0.0
-16.926,1.3733474629294464,0.0
-16.925,1.3729159903866708,0.0
-16.924,1.3724823776692143,0.0
-16.923,1.372046627093311,0.0
-16.922,1.3716087409762256,0.0
-16.921,1.3711687216362418,0.0
-16.92,1.3707265713926695,0.0
-16.919,1.3702822925658247,0.0
-16.918,1.3698358874770387,0.0
-16.917,1.3693873584486465,0.0
-16.916,1.3689367078039751,0.0
-16.915,1.3684839378673528,0.0
-16.914,1.3680290509640929,0.0
-16.913,1.3675720494204915,0.0
-16.912,1.3671129355638239,0.0
-16.911,1.3666517117223407,0.0
-16.91,1.3661883802252555,0.0
-16.909,1.3657229434027491,0.0
-16.908,1.3652554035859614,0.0
-16.907,1.3647857631069797,0.0
-16.906,1.3643140242988443,0.0
-16.905,1.363840189495538,0.0
-16.904,1.363364261031978,0.0
-16.903,1.3628862412440181,0.0
-16.902,1.362406132468439,0.0
-16.901,1.3619239370429415,0.0
-16.9,1.3614396573061474,0.0
-16.899,1.3609532955975916,0.0
-16.898,1.3604648542577131,0.0
-16.897,1.3599743356278577,0.0
-16.896,1.359481742050269,0.0
-16.895,1.3589870758680798,0.0
-16.894,1.358490339425313,0.0
-16.893,1.357991535066878,0.0
-16.892,1.3574906651385557,0.0
-16.891,1.3569877319870036,0.0
-16.89,1.3564827379597522,0.0
-16.889,1.355975685405183,0.0
-16.888,1.3554665766725504,0.0
-16.887,1.3549554141119495,0.0
-16.886,1.3544422000743308,0.0
-16.885,1.353926936911491,0.0
-16.884,1.3534096269760578,0.0
-16.883,1.3528902726214986,0.0
-16.882,1.3523688762021089,0.0
-16.881,1.3518454400730058,0.0
-16.88,1.3513199665901285,0.0
-16.879,1.35079245811023,0.0
-16.878,1.350262916990871,0.0
-16.877,1.3497313455904199,0.0
-16.876,1.349197746268045,0.0
-16.875,1.3486621213837053,0.0
-16.874,1.348124473298154,0.0
-16.873,1.347584804372931,0.0
-16.872,1.3470431169703516,0.0
-16.871,1.3464994134535129,0.0
-16.87,1.3459536961862804,0.0
-16.869,1.3454059675332828,0.0
-16.868,1.3448562298599165,0.0
-16.867,1.344304485532332,0.0
-16.866,1.3437507369174275,0.0
-16.865,1.3431949863828545,0.0
-16.864,1.3426372362970067,0.0
-16.863,1.3420774890290115,0.0
-16.862,1.3415157469487302,0.0
-16.861,1.3409520124267575,0.0
-16.86,1.340386287834404,0.0
-16.859,1.3398185755437049,0.0
-16.858,1.3392488779274063,0.0
-16.857,1.3386771973589648,0.0
-16.856,1.338103536212544,0.0
-16.855,1.337527896863003,0.0
-16.854,1.3369502816858996,0.0
-16.853,1.3363706930574832,0.0
-16.852,1.3357891333546836,0.0
-16.851,1.335205604955118,0.0
-16.85,1.3346201102370798,0.0
-16.849,1.3340326515795282,0.0
-16.848,1.3334432313620963,0.0
-16.847,1.3328518519650818,0.0
-16.846,1.3322585157694302,0.0
-16.845,1.3316632251567517,0.0
-16.844,1.3310659825093007,0.0
-16.843,1.3304667902099725,0.0
-16.842,1.3298656506423074,0.0
-16.841,1.3292625661904816,0.0
-16.84,1.3286575392392943,0.0
-16.839,1.3280505721741784,0.0
-16.838,1.327441667381188,0.0
-16.837,1.3268308272469858,0.0
-16.836,1.3262180541588549,0.0
-16.835,1.3256033505046854,0.0
-16.834,1.3249867186729656,0.0
-16.833,1.324368161052785,0.0
-16.832,1.3237476800338324,0.0
-16.831,1.3231252780063758,0.0
-16.83,1.3225009573612758,0.0
-16.829,1.3218747204899723,0.0
-16.828,1.3212465697844786,0.0
-16.827,1.3206165076373841,0.0
-16.826,1.3199845364418388,0.0
-16.825,1.319350658591559,0.0
-16.824,1.3187148764808219,0.0
-16.823,1.3180771925044517,0.0
-16.822,1.317437609057825,0.0
-16.821,1.3167961285368677,0.0
-16.82,1.3161527533380353,0.0
-16.819,1.3155074858583276,0.0
-16.818,1.3148603284952753,0.0
-16.817,1.3142112836469289,0.0
-16.816,1.313560353711869,0.0
-16.815,1.3129075410891928,0.0
-16.814,1.3122528481785054,0.0
-16.813,1.311596277379926,0.0
-16.812,1.310937831094082,0.0
-16.811,1.3102775117220915,0.0
-16.81,1.309615321665576,0.0
-16.809,1.3089512633266502,0.0
-16.808,1.3082853391079055,0.0
-16.807,1.3076175514124264,0.0
-16.806,1.3069479026437754,0.0
-16.805,1.3062763952059804,0.0
-16.804,1.3056030315035483,0.0
-16.803,1.30492781394145,0.0
-16.802,1.3042507449251102,0.0
-16.801,1.3035718268604177,0.0
-16.8,1.3028910621537138,0.0
-16.799,1.3022084532117828,0.0
-16.798,1.3015240024418575,0.0
-16.797,1.3008377122516095,0.0
-16.796,1.3001495850491411,0.0
-16.795,1.299459623242992,0.0
-16.794,1.2987678292421223,0.0
-16.793,1.2980742054559191,0.0
-16.792,1.2973787542941881,0.0
-16.791,1.2966814781671434,0.0
-16.79,1.2959823794854117,0.0
-16.789,1.295281460660029,0.0
-16.788,1.2945787241024242,0.0
-16.787,1.2938741722244282,0.0
-16.786,1.2931678074382675,0.0
-16.785,1.2924596321565467,0.0
-16.784,1.291749648792264,0.0
-16.783,1.291037859758795,0.0
-16.782,1.2903242674698876,0.0
-16.781,1.2896088743396628,0.0
-16.78,1.288891682782616,0.0
-16.779,1.2881726952135912,0.0
-16.778,1.2874519140478033,0.0
-16.777,1.2867293417008208,0.0
-16.776,1.2860049805885545,0.0
-16.775,1.285278833127268,0.0
-16.774,1.2845509017335712,0.0
-16.773,1.2838211888244007,0.0
-16.772,1.2830896968170367,0.0
-16.771,1.2823564281290867,0.0
-16.77,1.281621385178478,0.0
-16.769,1.2808845703834681,0.0
-16.768,1.2801459861626279,0.0
-16.767,1.279405634934838,0.0
-16.766,1.2786635191192954,0.0
-16.765,1.2779196411354994,0.0
-16.764,1.2771740034032448,0.0
-16.763,1.2764266083426332,0.0
-16.762,1.2756774583740487,0.0
-16.761,1.2749265559181688,0.0
-16.76,1.274173903395962,0.0
-16.759,1.273419503228664,0.0
-16.758,1.2726633578377953,0.0
-16.757,1.2719054696451533,0.0
-16.756,1.2711458410727892,0.0
-16.755,1.2703844745430342,0.0
-16.754,1.2696213724784713,0.0
-16.753,1.2688565373019378,0.0
-16.752,1.2680899714365301,0.0
-16.751,1.2673216773055929,0.0
-16.75,1.266551657332705,0.0
-16.749,1.2657799139416948,0.0
-16.748,1.2650064495566278,0.0
-16.747,1.2642312666017907,0.0
-16.746,1.2634543675017118,0.0
-16.745,1.26267575468114,0.0
-16.744,1.261895430565034,0.0
-16.743,1.261113397578582,0.0
-16.742,1.2603296581471826,0.0
-16.741,1.2595442146964333,0.0
-16.74,1.2587570696521464,0.0
-16.739,1.2579682254403322,0.0
-16.738,1.2571776844871911,0.0
-16.737,1.2563854492191229,0.0
-16.736,1.2555915220627207,0.0
-16.735,1.254795905444746,0.0
-16.734,1.2539986017921592,0.0
-16.733,1.2531996135320833,0.0
-16.732,1.252398943091824,0.0
-16.731,1.2515965928988555,0.0
-16.73,1.2507925653808085,0.0
-16.729,1.249986862965484,0.0
-16.728,1.2491794880808402,0.0
-16.727,1.2483704431549827,0.0
-16.726,1.2475597306161696,0.0
-16.725,1.2467473528928126,0.0
-16.724,1.2459333124134502,0.0
-16.723,1.245117611606771,0.0
-16.722,1.2443002529015985,0.0
-16.721,1.2434812387268765,0.0
-16.72,1.2426605715116827,0.0
-16.719,1.2418382536852217,0.0
-16.718,1.2410142876768053,0.0
-16.717,1.2401886759158698,0.0
-16.716,1.2393614208319654,0.0
-16.715,1.238532524854737,0.0
-16.714,1.2377019904139452,0.0
-16.713,1.2368698199394494,0.0
-16.712,1.2360360158611963,0.0
-16.711,1.2352005806092343,0.0
-16.71,1.234363516613701,0.0
-16.709,1.233524826304809,0.0
-16.708,1.2326845121128622,0.0
-16.707,1.231842576468242,0.0
-16.706,1.2309990218013913,0.0
-16.705,1.2301538505428344,0.0
-16.704,1.2293070651231652,0.0
-16.703,1.2284586679730265,0.0
-16.702,1.2276086615231314,0.0
-16.701,1.2267570482042358,0.0
-16.7,1.225903830447162,0.0
-16.699,1.2250490106827754,0.0
-16.698,1.2241925913419738,0.0
-16.697,1.223334574855708,0.0
-16.696,1.2224749636549652,0.0
-16.695,1.2216137601707542,0.0
-16.694,1.220750966834124,0.0
-16.693,1.2198865860761492,0.0
-16.692,1.219020620327914,0.0
-16.691,1.2181530720205345,0.0
-16.69,1.2172839435851392,0.0
-16.689,1.2164132374528567,0.0
-16.688,1.2155409560548343,0.0
-16.687,1.214667101822221,0.0
-16.686,1.2137916771861579,0.0
-16.685,1.2129146845777925,0.0
-16.684,1.212036126428261,0.0
-16.683,1.2111560051686865,0.0
-16.682,1.210274323230179,0.0
-16.681,1.2093910830438341,0.0
-16.68,1.2085062870407186,0.0
-16.679,1.2076199376518797,0.0
-16.678,1.2067320373083352,0.0
-16.677,1.2058425884410642,0.0
-16.676,1.2049515934810193,0.0
-16.675,1.2040590548591081,0.0
-16.674,1.2031649750061937,0.0
-16.673,1.202269356353095,0.0
-16.672,1.2013722013305845,0.0
-16.671,1.20047351236937,0.0
-16.67,1.199573291900113,0.0
-16.669,1.1986715423534042,0.0
-16.668,1.1977682661597768,0.0
-16.667,1.1968634657497024,0.0
-16.666,1.1959571435535596,0.0
-16.665,1.1950493020016735,0.0
-16.664,1.1941399435242857,0.0
-16.663,1.193229070551544,0.0
-16.662,1.1923166855135254,0.0
-16.661,1.1914027908402107,0.0
-16.66,1.1904873889614898,0.0
-16.659,1.1895704823071538,0.0
-16.658,1.1886520733069024,0.0
-16.657,1.187732164390321,0.0
-16.656,1.1868107579868967,0.0
-16.655,1.1858878565260078,0.0
-16.654,1.1849634624369125,0.0
-16.653,1.1840375781487542,0.0
-16.652,1.1831102060905667,0.0
-16.651,1.1821813486912427,0.0
-16.65,1.1812510083795593,0.0
-16.649,1.1803191875841637,0.0
-16.648,1.1793858887335618,0.0
-16.647,1.1784511142561285,0.0
-16.646,1.1775148665801005,0.0
-16.645,1.1765771481335574,0.0
-16.644,1.1756379613444459,0.0
-16.643,1.174697308640559,0.0
-16.642,1.1737551924495244,0.0
-16.641,1.1728116151988226,0.0
-16.64,1.1718665793157788,0.0
-16.639,1.1709200872275352,0.0
-16.638,1.169972141361087,0.0
-16.637,1.169022744143239,0.0
-16.636,1.1680718980006364,0.0
-16.635,1.1671196053597421,0.0
-16.634,1.1661658686468317,0.0
-16.633,1.1652106902880048,0.0
-16.632,1.1642540727091752,0.0
-16.631,1.1632960183360526,0.0
-16.63,1.162336529594165,0.0
-16.629,1.1613756089088378,0.0
-16.628,1.1604132587051916,0.0
-16.627,1.1594494814081493,0.0
-16.626,1.1584842794424293,0.0
-16.625,1.1575176552325224,0.0
-16.624,1.1565496112027236,0.0
-16.623,1.1555801497771023,0.0
-16.622,1.1546092733795048,0.0
-16.621,1.15363698443356,0.0
-16.62,1.1526632853626668,0.0
-16.619,1.151688178589986,0.0
-16.618,1.1507116665384567,0.0
-16.617,1.1497337516307775,0.0
-16.616,1.1487544362893998,0.0
-16.615,1.1477737229365386,0.0
-16.614,1.1467916139941643,0.0
-16.613,1.1458081118839851,0.0
