E,prob
13.784,0.8328382247990778
13.785,0.8328784092201157
13.786,0.8329186216957328
13.787,0.8329588622112336
13.788,0.8329991307519163
13.789,0.8330394273030693
13.79,0.8330797518499713
13.791,0.8331201043778949
13.792,0.8331604848721025
13.793,0.8332008933178485
13.794,0.8332413297003787
13.795,0.8332817940049309
13.796,0.8333222862167328
13.797,0.8333628063210043
13.798,0.8334033543029585
13.799,0.8334439301477973
13.8,0.833484533840716
13.801,0.8335251653669005
13.802,0.8335658247115274
13.803,0.8336065118597656
13.804,0.8336472267967767
13.805,0.8336879695077113
13.806,0.8337287399777126
13.807,0.8337695381919151
13.808,0.8338103641354456
13.809,0.8338512177934201
13.81,0.8338920991509494
13.811,0.8339330081931322
13.812,0.8339739449050603
13.813,0.8340149092718181
13.814,0.8340559012784783
13.815,0.834096920910108
13.816,0.8341379681517648
13.817,0.8341790429884968
13.818,0.8342201454053436
13.819,0.834261275387338
13.82,0.8343024329195021
13.821,0.8343436179868505
13.822,0.8343848305743894
13.823,0.8344260706671154
13.824,0.8344673382500166
13.825,0.8345086333080732
13.826,0.8345499558262571
13.827,0.8345913057895307
13.828,0.8346326831828472
13.829,0.8346740879911532
13.83,0.8347155201993849
13.831,0.8347569797924705
13.832,0.8347984667553288
13.833,0.8348399810728722
13.834,0.8348815227300024
13.835,0.8349230917116129
13.836,0.8349646880025887
13.837,0.8350063115878052
13.838,0.8350479624521318
13.839,0.8350896405804269
13.84,0.8351313459575402
13.841,0.8351730785683146
13.842,0.8352148383975819
13.843,0.8352566254301677
13.844,0.8352984396508873
13.845,0.8353402810445479
13.846,0.8353821495959477
13.847,0.8354240452898766
13.848,0.8354659681111164
13.849,0.8355079180444387
13.85,0.8355498950746074
13.851,0.8355918991863782
13.852,0.8356339303644962
13.853,0.8356759885937006
13.854,0.8357180738587201
13.855,0.8357601861442752
13.856,0.8358023254350764
13.857,0.8358444917158279
13.858,0.8358866849712233
13.859,0.8359289051859488
13.86,0.8359711523446816
13.861,0.8360134264320895
13.862,0.8360557274328307
13.863,0.8360980553315586
13.864,0.8361404101129141
13.865,0.8361827917615294
13.866,0.8362252002620307
13.867,0.8362676355990343
13.868,0.8363100977571464
13.869,0.8363525867209657
13.87,0.8363951024750818
13.871,0.8364376450040771
13.872,0.8364802142925232
13.873,0.8365228103249831
13.874,0.836565433086013
13.875,0.8366080825601585
13.876,0.8366507587319565
13.877,0.8366934615859367
13.878,0.8367361911066183
13.879,0.836778947278513
13.88,0.8368217300861238
13.881,0.8368645395139436
13.882,0.8369073755464582
13.883,0.8369502381681432
13.884,0.8369931273634668
13.885,0.8370360431168867
13.886,0.8370789854128546
13.887,0.8371219542358107
13.888,0.8371649495701868
13.889,0.8372079714004079
13.89,0.8372510197108892
13.891,0.8372940944860358
13.892,0.8373371957102465
13.893,0.8373803233679085
13.894,0.8374234774434024
13.895,0.8374666579210996
13.896,0.8375098647853626
13.897,0.8375530980205441
13.898,0.8375963576109898
13.899,0.837639643541035
13.9,0.837682955795008
13.901,0.8377262943572258
13.902,0.837769659211999
13.903,0.8378130503436287
13.904,0.8378564677364069
13.905,0.8378999113746163
13.906,0.8379433812425314
13.907,0.8379868773244185
13.908,0.838030399604535
13.909,0.8380739480671273
13.91,0.8381175226964357
13.911,0.8381611234766914
13.912,0.8382047503921147
13.913,0.8382484034269184
13.914,0.8382920825653086
13.915,0.8383357877914781
13.916,0.8383795190896148
13.917,0.8384232764438952
13.918,0.8384670598384892
13.919,0.8385108692575558
13.92,0.8385547046852471
13.921,0.8385985661057047
13.922,0.838642453503062
13.923,0.8386863668614443
13.924,0.8387303061649662
13.925,0.8387742713977361
13.926,0.8388182625438507
13.927,0.8388622795874006
13.928,0.8389063225124656
13.929,0.8389503913031177
13.93,0.8389944859434185
13.931,0.8390386064174226
13.932,0.839082752709176
13.933,0.8391269248027137
13.934,0.8391711226820628
13.935,0.8392153463312423
13.936,0.8392595957342633
13.937,0.8393038708751243
13.938,0.8393481717378181
13.939,0.8393924983063276
13.94,0.839436850564627
13.941,0.8394812284966816
13.942,0.8395256320864488
13.943,0.8395700613178751
13.944,0.8396145161748997
13.945,0.8396589966414514
13.946,0.8397035027014518
13.947,0.839748034338814
13.948,0.839792591537439
13.949,0.8398371742812233
13.95,0.839881782554051
13.951,0.8399264163397993
13.952,0.8399710756223353
13.953,0.8400157603855183
13.954,0.8400604706131971
13.955,0.8401052062892139
13.956,0.8401499673974002
13.957,0.8401947539215799
13.958,0.8402395658455656
13.959,0.8402844031531644
13.96,0.8403292658281714
13.961,0.8403741538543754
13.962,0.8404190672155545
13.963,0.8404640058954778
13.964,0.8405089698779069
13.965,0.840553959146594
13.966,0.8405989736852815
13.967,0.8406440134777035
13.968,0.8406890785075852
13.969,0.840734168758643
13.97,0.8407792842145844
13.971,0.8408244248591079
13.972,0.8408695906759018
13.973,0.8409147816486477
13.974,0.8409599977610179
13.975,0.841005238996673
13.976,0.841050505339269
13.977,0.8410957967724496
13.978,0.84114111327985
13.979,0.8411864548450986
13.98,0.8412318214518129
13.981,0.8412772130836011
13.982,0.8413226297240652
13.983,0.8413680713567946
13.984,0.8414135379653715
13.985,0.8414590295333712
13.986,0.8415045460443566
13.987,0.8415500874818826
13.988,0.8415956538294963
13.989,0.8416412450707352
13.99,0.8416868611891274
13.991,0.8417325021681934
13.992,0.8417781679914432
13.993,0.8418238586423781
13.994,0.8418695741044915
13.995,0.8419153143612665
13.996,0.8419610793961785
13.997,0.8420068691926925
13.998,0.8420526837342658
13.999,0.8420985230043468
14.0,0.8421443869863727
14.001,0.8421902756637752
14.002,0.8422361890199741
14.003,0.8422821270383813
14.004,0.842328089702401
14.005,0.8423740769954257
14.006,0.8424200889008414
14.007,0.8424661254020231
14.008,0.8425121864823387
14.009,0.8425582721251464
14.01,0.8426043823137951
14.011,0.8426505170316243
14.012,0.8426966762619653
14.013,0.8427428599881397
14.014,0.8427890681934619
14.015,0.8428353008612348
14.016,0.8428815579747543
14.017,0.842927839517306
14.018,0.8429741454721672
14.019,0.843020475822606
14.02,0.8430668305518803
14.021,0.8431132096432423
14.022,0.8431596130799319
14.023,0.8432060408451807
14.024,0.8432524929222127
14.025,0.8432989692942408
14.026,0.8433454699444715
14.027,0.8433919948561001
14.028,0.8434385440123134
14.029,0.8434851173962893
14.03,0.8435317149911972
14.031,0.8435783367801964
14.032,0.8436249827464388
14.033,0.8436716528730654
14.034,0.8437183471432089
14.035,0.8437650655399945
14.036,0.8438118080465361
14.037,0.8438585746459388
14.038,0.8439053653213006
14.039,0.8439521800557083
14.04,0.8439990188322408
14.041,0.8440458816339682
14.042,0.8440927684439512
14.043,0.8441396792452405
14.044,0.8441866140208794
14.045,0.8442335727539011
14.046,0.8442805554273296
14.047,0.8443275620241816
14.048,0.8443745925274624
14.049,0.8444216469201697
14.05,0.8444687251852918
14.051,0.8445158273058077
14.052,0.8445629532646878
14.053,0.8446101030448933
14.054,0.8446572766293758
14.055,0.8447044740010786
14.056,0.8447516951429366
14.057,0.844798940037873
14.058,0.8448462086688047
14.059,0.8448935010186388
14.06,0.8449408170702726
14.061,0.8449881568065951
14.062,0.8450355202104846
14.063,0.845082907264813
14.064,0.8451303179524413
14.065,0.8451777522562227
14.066,0.845225210159
14.067,0.845272691643607
14.068,0.845320196692869
14.069,0.8453677252896038
14.07,0.8454152774166167
14.071,0.8454628530567059
14.072,0.8455104521926607
14.073,0.8455580748072615
14.074,0.845605720883278
14.075,0.8456533904034726
14.076,0.845701083350598
14.077,0.8457487997073976
14.078,0.8457965394566059
14.079,0.8458443025809478
14.08,0.8458920890631397
14.081,0.8459398988858897
14.082,0.8459877320318955
14.083,0.8460355884838453
14.084,0.8460834682244199
14.085,0.8461313712362909
14.086,0.846179297502119
14.087,0.8462272470045568
14.088,0.8462752197262478
14.089,0.846323215649828
14.09,0.8463712347579215
14.091,0.8464192770331437
14.092,0.846467342458105
14.093,0.8465154310154003
14.094,0.8465635426876199
14.095,0.8466116774573443
14.096,0.8466598353071437
14.097,0.8467080162195791
14.098,0.8467562201772044
14.099,0.8468044471625638
14.1,0.8468526971581892
14.101,0.8469009701466081
14.102,0.8469492661103357
14.103,0.846997585031879
14.104,0.8470459268937364
14.105,0.8470942916783969
14.106,0.8471426793683399
14.107,0.8471910899460363
14.108,0.8472395233939475
14.109,0.8472879796945265
14.11,0.8473364588302157
14.111,0.8473849607834508
14.112,0.8474334855366553
14.113,0.8474820330722456
14.114,0.8475306033726291
14.115,0.8475791964202031
14.116,0.8476278121973564
14.117,0.8476764506864688
14.118,0.8477251118699103
14.119,0.847773795730042
14.12,0.8478225022492167
14.121,0.8478712314097767
14.122,0.8479199831940575
14.123,0.8479687575843811
14.124,0.8480175545630655
14.125,0.8480663741124168
14.126,0.8481152162147315
14.127,0.8481640808522982
14.128,0.8482129680073968
14.129,0.8482618776622964
14.13,0.8483108097992589
14.131,0.8483597644005352
14.132,0.8484087414483682
14.133,0.8484577409249914
14.134,0.8485067628126298
14.135,0.8485558070934975
14.136,0.8486048737498009
14.137,0.8486539627637381
14.138,0.8487030741174949
14.139,0.8487522077932512
14.14,0.848801363773178
14.141,0.848850542039432
14.142,0.8488997425741682
14.143,0.8489489653595266
14.144,0.8489982103776411
14.145,0.8490474776106353
14.146,0.8490967670406242
14.147,0.8491460786497124
14.148,0.8491954124199976
14.149,0.8492447683335658
14.15,0.8492941463724968
14.151,0.8493435465188571
14.152,0.8493929687547105
14.153,0.8494424130621042
14.154,0.8494918794230808
14.155,0.8495413678196737
14.156,0.849590878233905
14.157,0.8496404106477886
14.158,0.8496899650433302
14.159,0.8497395414025262
14.16,0.8497891397073624
14.161,0.8498387599398171
14.162,0.8498884020818575
14.163,0.8499380661154433
14.164,0.8499877520225251
14.165,0.850037459785044
14.166,0.8500871893849318
14.167,0.8501369408041098
14.168,0.8501867140244923
14.169,0.8502365090279842
14.17,0.8502863257964794
14.171,0.8503361643118659
14.172,0.8503860245560189
14.173,0.8504359065108068
14.174,0.8504858101580874
14.175,0.8505357354797116
14.176,0.8505856824575182
14.177,0.8506356510733389
14.178,0.8506856413089957
14.179,0.850735653146301
14.18,0.8507856865670588
14.181,0.8508357415530643
14.182,0.8508858180861018
14.183,0.8509359161479464
14.184,0.8509860357203675
14.185,0.8510361767851209
14.186,0.8510863393239574
14.187,0.8511365233186141
14.188,0.851186728750823
14.189,0.8512369556023052
14.19,0.8512872038547714
14.191,0.8513374734899265
14.192,0.8513877644894624
14.193,0.8514380768350649
14.194,0.8514884105084084
14.195,0.8515387654911607
14.196,0.8515891417649769
14.197,0.8516395393115057
14.198,0.8516899581123861
14.199,0.8517403981492477
14.2,0.8517908594037111
14.201,0.8518413418573869
14.202,0.8518918454918774
14.203,0.8519423702887761
14.204,0.8519929162296662
14.205,0.8520434832961228
14.206,0.8520940714697106
14.207,0.8521446807319862
14.208,0.8521953110644971
14.209,0.8522459624487807
14.21,0.8522966348663662
14.211,0.8523473282987735
14.212,0.8523980427275122
14.213,0.8524487781340842
14.214,0.852499534499981
14.215,0.8525503118066864
14.216,0.8526011100356742
14.217,0.852651929168408
14.218,0.8527027691863448
14.219,0.8527536300709296
14.22,0.8528045118036001
14.221,0.8528554143657845
14.222,0.8529063377389007
14.223,0.8529572819043597
14.224,0.8530082468435609
14.225,0.8530592325378967
14.226,0.8531102389687482
14.227,0.8531612661174892
14.228,0.8532123139654828
14.229,0.8532633824940832
14.23,0.8533144716846377
14.231,0.8533655815184821
14.232,0.8534167119769424
14.233,0.8534678630413381
14.234,0.8535190346929771
14.235,0.8535702269131588
14.236,0.8536214396831752
14.237,0.853672672984306
14.238,0.8537239267978242
14.239,0.8537752011049929
14.24,0.853826495887066
14.241,0.853877811125288
14.242,0.853929146800895
14.243,0.8539805028951131
14.244,0.8540318793891588
14.245,0.8540832762642406
14.246,0.8541346935015585
14.247,0.8541861310823009
14.248,0.8542375889876481
14.249,0.8542890671987733
14.25,0.8543405656968369
14.251,0.8543920844629932
14.252,0.8544436234783866
14.253,0.85449518272415
14.254,0.8545467621814102
14.255,0.8545983618312846
14.256,0.8546499816548785
14.257,0.8547016216332909
14.258,0.8547532817476117
14.259,0.8548049619789198
14.26,0.8548566623082859
14.261,0.8549083827167713
14.262,0.8549601231854297
14.263,0.8550118836953029
14.264,0.8550636642274261
14.265,0.8551154647628229
14.266,0.8551672852825103
14.267,0.8552191257674944
14.268,0.8552709861987718
14.269,0.8553228665573323
14.27,0.8553747668241538
14.271,0.855426686980207
14.272,0.8554786270064526
14.273,0.8555305868838428
14.274,0.8555825665933191
14.275,0.8556345661158153
14.276,0.8556865854322551
14.277,0.855738624523555
14.278,0.8557906833706199
14.279,0.8558427619543467
14.28,0.8558948602556241
14.281,0.8559469782553284
14.282,0.8559991159343309
14.283,0.8560512732734911
14.284,0.8561034502536602
14.285,0.8561556468556794
14.286,0.8562078630603825
14.287,0.856260098848592
14.288,0.8563123542011234
14.289,0.856364629098782
14.29,0.8564169235223638
14.291,0.8564692374526548
14.292,0.8565215708704349
14.293,0.8565739237564716
14.294,0.856626296091525
14.295,0.8566786878563454
14.296,0.8567310990316733
14.297,0.856783529598243
14.298,0.8568359795367757
14.299,0.856888448827986
14.3,0.8569409374525788
14.301,0.8569934453912503
14.302,0.8570459726246864
14.303,0.8570985191335645
14.304,0.8571510848985529
14.305,0.8572036699003112
14.306,0.8572562741194886
14.307,0.8573088975367278
14.308,0.8573615401326583
14.309,0.8574142018879036
14.31,0.8574668827830784
14.311,0.8575195827987856
14.312,0.8575723019156207
14.313,0.8576250401141713
14.314,0.8576777973750118
14.315,0.8577305736787129
14.316,0.8577833690058307
14.317,0.8578361833369168
14.318,0.8578890166525119
14.319,0.8579418689331465
14.32,0.8579947401593431
14.321,0.8580476303116145
14.322,0.8581005393704662
14.323,0.8581534673163913
14.324,0.8582064141298764
14.325,0.8582593797913995
14.326,0.8583123642814261
14.327,0.8583653675804165
14.328,0.8584183896688198
14.329,0.8584714305270751
14.33,0.8585244901356144
14.331,0.8585775684748603
14.332,0.8586306655252247
14.333,0.8586837812671123
14.334,0.8587369156809178
14.335,0.8587900687470267
14.336,0.8588432404458156
14.337,0.8588964307576525
14.338,0.8589496396628942
14.339,0.8590028671418913
14.34,0.859056113174985
14.341,0.859109377742504
14.342,0.8591626608247726
14.343,0.8592159624021014
14.344,0.8592692824547963
14.345,0.8593226209631504
14.346,0.8593759779074506
14.347,0.8594293532679737
14.348,0.8594827470249852
14.349,0.8595361591587453
14.35,0.8595895896495025
14.351,0.8596430384774978
14.352,0.8596965056229621
14.353,0.8597499910661159
14.354,0.8598034947871742
14.355,0.8598570167663396
14.356,0.8599105569838089
14.357,0.8599641154197655
14.358,0.8600176920543872
14.359,0.8600712868678411
14.36,0.8601248998402865
14.361,0.8601785309518728
14.362,0.86023218018274
14.363,0.8602858475130188
14.364,0.860339532922833
14.365,0.8603932363922953
14.366,0.8604469579015087
14.367,0.8605006974305699
14.368,0.8605544549595642
14.369,0.8606082304685689
14.37,0.8606620239376509
14.371,0.8607158353468704
14.372,0.8607696646762761
14.373,0.8608235119059089
14.374,0.860877377015803
14.375,0.8609312599859779
14.376,0.8609851607964476
14.377,0.8610390794272185
14.378,0.8610930158582842
14.379,0.8611469700696326
14.38,0.8612009420412406
14.381,0.8612549317530765
14.382,0.8613089391850997
14.383,0.8613629643172606
14.384,0.8614170071295013
14.385,0.8614710676017525
14.386,0.8615251457139391
14.387,0.8615792414459744
14.388,0.8616333547777635
14.389,0.8616874856892031
14.39,0.8617416341601796
14.391,0.8617958001705719
14.392,0.8618499837002486
14.393,0.8619041847290705
14.394,0.8619584032368881
14.395,0.8620126392035428
14.396,0.8620668926088696
14.397,0.8621211634326903
14.398,0.8621754516548212
14.399,0.8622297572550679
14.4,0.8622840802132277
14.401,0.8623384205090892
14.402,0.86239277812243
14.403,0.8624471530330211
14.404,0.8625015452206224
14.405,0.862555954664988
14.406,0.8626103813458588
14.407,0.8626648252429705
14.408,0.8627192863360473
14.409,0.8627737646048048
14.41,0.862828260028951
14.411,0.8628827725881829
14.412,0.8629373022621909
14.413,0.8629918490306532
14.414,0.8630464128732442
14.415,0.8631009937696233
14.416,0.8631555916994444
14.417,0.8632102066423515
14.418,0.8632648385779806
14.419,0.8633194874859569
14.42,0.8633741533458988
14.421,0.8634288361374141
14.422,0.8634835358401021
14.423,0.8635382524335535
14.424,0.8635929858973493
14.425,0.8636477362110632
14.426,0.8637025033542571
14.427,0.8637572873064869
14.428,0.8638120880472977
14.429,0.8638669055562265
14.43,0.8639217398128004
14.431,0.8639765907965389
14.432,0.8640314584869514
14.433,0.8640863428635394
14.434,0.8641412439057946
14.435,0.8641961615932003
14.436,0.8642510959052302
14.437,0.86430604682135
14.438,0.8643610143210156
14.439,0.8644159983836743
14.44,0.8644709989887647
14.441,0.8645260161157164
14.442,0.8645810497439507
14.443,0.8646360998528773
14.444,0.8646911664219015
14.445,0.864746249430415
14.446,0.8648013488578036
14.447,0.8648564646834438
14.448,0.8649115968867019
14.449,0.8649667454469371
14.45,0.8650219103434973
14.451,0.8650770915557251
14.452,0.8651322890629496
14.453,0.8651875028444949
14.454,0.8652427328796756
14.455,0.8652979791477942
14.456,0.8653532416281488
14.457,0.8654085203000252
14.458,0.8654638151427024
14.459,0.8655191261354496
14.46,0.865574453257527
14.461,0.8656297964881864
14.462,0.8656851558066712
14.463,0.8657405311922144
14.464,0.8657959226240406
14.465,0.8658513300813674
14.466,0.8659067535434007
14.467,0.8659621929893404
14.468,0.8660176483983748
14.469,0.8660731197496855
14.47,0.866128607022443
14.471,0.8661841101958129
14.472,0.8662396292489466
14.473,0.866295164160991
14.474,0.8663507149110822
14.475,0.8664062814783483
14.476,0.8664618638419079
14.477,0.8665174619808714
14.478,0.8665730758743388
14.479,0.866628705501404
14.48,0.8666843508411495
14.481,0.8667400118726505
14.482,0.8667956885749734
14.483,0.8668513809271741
14.484,0.8669070889083014
14.485,0.866962812497395
14.486,0.8670185516734861
14.487,0.8670743064155954
14.488,0.8671300767027372
14.489,0.8671858625139155
14.49,0.8672416638281253
14.491,0.8672974806243527
14.492,0.8673533128815777
14.493,0.8674091605787676
14.494,0.8674650236948833
14.495,0.8675209022088775
14.496,0.8675767960996913
14.497,0.8676327053462595
14.498,0.8676886299275077
14.499,0.8677445698223526
14.5,0.8678005250096997
14.501,0.867856495468451
14.502,0.8679124811774952
14.503,0.8679684821157143
14.504,0.8680244982619805
14.505,0.8680805295951587
14.506,0.8681365760941024
14.507,0.8681926377376603
14.508,0.8682487145046686
14.509,0.8683048063739567
14.51,0.8683609133243448
14.511,0.868417035334645
14.512,0.8684731723836603
14.513,0.8685293244501836
14.514,0.8685854915130009
14.515,0.8686416735508901
14.516,0.8686978705426174
14.517,0.8687540824669427
14.518,0.868810309302617
14.519,0.8688665510283816
14.52,0.8689228076229696
14.521,0.8689790790651062
14.522,0.8690353653335068
14.523,0.8690916664068781
14.524,0.869147982263919
14.525,0.8692043128833188
14.526,0.8692606582437585
14.527,0.8693170183239118
14.528,0.8693733931024407
14.529,0.869429782558
14.53,0.8694861866692377
14.531,0.8695426054147909
14.532,0.8695990387732879
14.533,0.8696554867233497
14.534,0.869711949243588
14.535,0.8697684263126059
14.536,0.8698249179089974
14.537,0.869881424011349
14.538,0.8699379445982375
14.539,0.8699944796482317
14.54,0.8700510291398904
14.541,0.8701075930517662
14.542,0.8701641713624018
14.543,0.8702207640503294
14.544,0.8702773710940763
14.545,0.8703339924721589
14.546,0.870390628163085
14.547,0.8704472781453539
14.548,0.8705039423974577
14.549,0.8705606208978782
14.55,0.8706173136250882
14.551,0.8706740205575543
14.552,0.8707307416737327
14.553,0.8707874769520709
14.554,0.8708442263710091
14.555,0.8709009899089778
14.556,0.8709577675443994
14.557,0.8710145592556877
14.558,0.8710713650212476
14.559,0.8711281848194756
14.56,0.8711850186287602
14.561,0.8712418664274809
14.562,0.8712987281940083
14.563,0.8713556039067054
14.564,0.8714124935439249
14.565,0.8714693970840134
14.566,0.8715263145053065
14.567,0.8715832457861339
14.568,0.8716401909048141
14.569,0.8716971498396594
14.57,0.8717541225689716
14.571,0.8718111090710445
14.572,0.8718681093241654
14.573,0.8719251233066099
14.574,0.8719821509966469
14.575,0.8720391923725379
14.576,0.8720962474125337
14.577,0.8721533160948768
14.578,0.8722103983978022
14.579,0.8722674942995372
14.58,0.8723246037782981
14.581,0.8723817268122952
14.582,0.8724388633797291
14.583,0.8724960134587922
14.584,0.8725531770276679
14.585,0.8726103540645314
14.586,0.87266754454755
14.587,0.872724748454884
14.588,0.87278196576468
14.589,0.8728391964550822
14.59,0.872896440504223
14.591,0.8729536978902273
14.592,0.8730109685912117
14.593,0.8730682525852835
14.594,0.8731255498505419
14.595,0.8731828603650793
14.596,0.8732401841069775
14.597,0.8732975210543104
14.598,0.8733548711851444
14.599,0.8734122344775371
14.6,0.8734696109095377
14.601,0.8735270004591857
14.602,0.8735844031045151
14.603,0.8736418188235486
14.604,0.8736992475943023
14.605,0.873756689394783
14.606,0.87381414420299
14.607,0.8738716119969129
14.608,0.8739290927545351
14.609,0.8739865864538288
14.61,0.8740440930727602
14.611,0.8741016125892866
14.612,0.874159144981357
14.613,0.8742166902269096
14.614,0.8742742483038795
14.615,0.8743318191901884
14.616,0.8743894028637514
14.617,0.8744469993024782
14.618,0.8745046084842639
14.619,0.874562230387001
14.62,0.8746198649885722
14.621,0.8746775122668505
14.622,0.8747351721997011
14.623,0.874792844764982
14.624,0.8748505299405425
14.625,0.8749082277042215
14.626,0.8749659380338528
14.627,0.8750236609072612
14.628,0.8750813963022605
14.629,0.875139144196661
14.63,0.8751969045682594
14.631,0.8752546773948489
14.632,0.8753124626542115
14.633,0.8753702603241222
14.634,0.8754280703823468
14.635,0.875485892806644
14.636,0.8755437275747632
14.637,0.8756015746644467
14.638,0.8756594340534274
14.639,0.8757173057194315
14.64,0.8757751896401752
14.641,0.8758330857933682
14.642,0.8758909941567096
14.643,0.875948914707895
14.644,0.876006847424605
14.645,0.8760647922845182
14.646,0.8761227492653016
14.647,0.8761807183446149
14.648,0.8762386995001101
14.649,0.8762966927094308
14.65,0.8763546979502116
14.651,0.8764127152000809
14.652,0.8764707444366566
14.653,0.8765287856375494
14.654,0.8765868387803616
14.655,0.8766449038426899
14.656,0.8767029808021188
14.657,0.8767610696362272
14.658,0.8768191703225849
14.659,0.8768772828387555
14.66,0.8769354071622918
14.661,0.8769935432707393
14.662,0.8770516911416364
14.663,0.8771098507525124
14.664,0.8771680220808902
14.665,0.8772262051042813
14.666,0.8772843998001937
14.667,0.8773426061461216
14.668,0.877400824119558
14.669,0.8774590536979813
14.67,0.877517294858865
14.671,0.8775755475796763
14.672,0.8776338118378701
14.673,0.8776920876108967
14.674,0.8777503748761963
14.675,0.877808673611203
14.676,0.8778669837933419
14.677,0.8779253054000284
14.678,0.8779836384086733
14.679,0.8780419827966766
14.68,0.8781003385414308
14.681,0.8781587056203222
14.682,0.8782170840107277
14.683,0.8782754736900145
14.684,0.8783338746355458
14.685,0.878392286824674
14.686,0.8784507102347435
14.687,0.878509144843093
14.688,0.8785675906270496
14.689,0.8786260475639357
14.69,0.8786845156310646
14.691,0.8787429948057415
14.692,0.8788014850652641
14.693,0.878859986386922
14.694,0.8789184987479962
14.695,0.8789770221257613
14.696,0.8790355564974817
14.697,0.8790941018404165
14.698,0.8791526581318152
14.699,0.8792112253489184
14.7,0.8792698034689638
14.701,0.8793283924691742
14.702,0.8793869923267701
14.703,0.8794456030189608
14.704,0.8795042245229497
14.705,0.8795628568159322
14.706,0.8796214998750946
14.707,0.8796801536776158
14.708,0.879738818200667
14.709,0.8797974934214121
14.71,0.8798561793170073
14.711,0.8799148758645993
14.712,0.8799735830413287
14.713,0.8800323008243274
14.714,0.8800910291907202
14.715,0.8801497681176231
14.716,0.8802085175821456
14.717,0.8802672775613886
14.718,0.8803260480324446
14.719,0.8803848289723998
14.72,0.8804436203583309
14.721,0.8805024221673099
14.722,0.8805612343763973
14.723,0.8806200569626478
14.724,0.8806788899031082
14.725,0.8807377331748167
14.726,0.880796586754806
14.727,0.880855450620099
14.728,0.8809143247477111
14.729,0.8809732091146499
14.73,0.8810321036979176
14.731,0.8810910084745047
14.732,0.8811499234213972
14.733,0.8812088485155731
14.734,0.8812677837340006
14.735,0.881326729053642
14.736,0.8813856844514527
14.737,0.8814446499043778
14.738,0.8815036253893566
14.739,0.881562610883321
14.74,0.8816216063631932
14.741,0.8816806118058912
14.742,0.8817396271883227
14.743,0.8817986524873878
14.744,0.88185768767998
14.745,0.8819167327429835
14.746,0.8819757876532792
14.747,0.8820348523877354
14.748,0.8820939269232145
14.749,0.8821530112365733
14.75,0.8822121053046572
14.751,0.8822712091043079
14.752,0.8823303226123578
14.753,0.8823894458056312
14.754,0.8824485786609447
14.755,0.8825077211551089
14.756,0.8825668732649266
14.757,0.8826260349671913
14.758,0.8826852062386906
14.759,0.8827443870562051
14.76,0.8828035773965058
14.761,0.882862777236357
14.762,0.882921986552517
14.763,0.882981205321735
14.764,0.883040433520753
14.765,0.883099671126306
14.766,0.8831589181151213
14.767,0.8832181744639169
14.768,0.8832774401494083
14.769,0.883336715148298
14.77,0.8833959994372838
14.771,0.8834552929930555
14.772,0.8835145957922959
14.773,0.8835739078116802
14.774,0.8836332290278762
14.775,0.8836925594175442
14.776,0.8837518989573359
14.777,0.8838112476238982
14.778,0.883870605393869
14.779,0.8839299722438783
14.78,0.8839893481505496
14.781,0.8840487330904989
14.782,0.8841081270403354
14.783,0.8841675299766596
14.784,0.8842269418760659
14.785,0.8842863627151396
14.786,0.8843457924704614
14.787,0.8844052311186026
14.788,0.8844646786361281
14.789,0.8845241349995947
14.79,0.8845836001855525
14.791,0.8846430741705438
14.792,0.8847025569311051
14.793,0.8847620484437633
14.794,0.8848215486850394
14.795,0.8848810576314473
14.796,0.884940575259493
14.797,0.885000101545675
14.798,0.8850596364664867
14.799,0.8851191799984106
14.8,0.8851787321179261
14.801,0.8852382928015008
14.802,0.8852978620255999
14.803,0.8853574397666768
14.804,0.8854170260011823
14.805,0.8854766207055563
14.806,0.8855362238562329
14.807,0.8855958354296389
14.808,0.8856554554021945
14.809,0.8857150837503112
14.81,0.8857747204503955
14.811,0.8858343654788458
14.812,0.885894018812051
14.813,0.8859536804263979
14.814,0.886013350298261
14.815,0.886073028404012
14.816,0.8861327147200113
14.817,0.8861924092226163
14.818,0.8862521118881738
14.819,0.8863118226930264
14.82,0.8863715416135072
14.821,0.8864312686259431
14.822,0.8864910037066566
14.823,0.8865507468319577
14.824,0.8866104979781533
14.825,0.886670257121543
14.826,0.8867300242384176
14.827,0.8867897993050624
14.828,0.8868495822977557
14.829,0.8869093731927675
14.83,0.8869691719663616
14.831,0.8870289785947952
14.832,0.8870887930543179
14.833,0.8871486153211722
14.834,0.8872084453715942
14.835,0.8872682831818124
14.836,0.8873281287280489
14.837,0.8873879819865191
14.838,0.8874478429334309
14.839,0.8875077115449843
14.84,0.8875675877973741
14.841,0.8876274716667873
14.842,0.8876873631294048
14.843,0.8877472621613995
14.844,0.8878071687389377
14.845,0.8878670828381797
14.846,0.8879270044352767
14.847,0.8879869335063763
14.848,0.8880468700276167
14.849,0.8881068139751296
14.85,0.8881667653250405
14.851,0.8882267240534694
14.852,0.8882866901365247
14.853,0.8883466635503136
14.854,0.8884066442709337
14.855,0.888466632274475
14.856,0.8885266275370235
14.857,0.8885866300346551
14.858,0.8886466397434423
14.859,0.8887066566394474
14.86,0.8887666806987284
14.861,0.8888267118973363
14.862,0.8888867502113131
14.863,0.8889467956166974
14.864,0.8890068480895189
14.865,0.8890669076058011
14.866,0.88912697414156
14.867,0.889187047672808
14.868,0.8892471281755452
